url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),reviews_list,menu_item,listed_in(type),listed_in(city)
http://zomato.com/445,Address 445,Restaurant 445,Yes,Yes,2.8/5,136,9876543245,Indiranagar,Cafe,"Pasta, Pizza",Italian,800,[],[],Other,JP Nagar
http://zomato.com/446,Address 446,Restaurant 446,Yes,No,4.7/5,3360,9876543246,BTM,Cafe,"Pasta, Pizza",Beverages,3000,[],[],Other,Koramangala 5th Block
http://zomato.com/447,Address 447,Restaurant 447,No,No,3.2/5,3005,9876543247,JP Nagar,Buffet,"Pasta, Pizza","Chinese, Mexican, Desserts",3000,[],[],Cafes,Koramangala 5th Block
http://zomato.com/448,Address 448,Restaurant 448,Yes,No,4.7/5,3552,9876543248,HSR,Dessert Parlor,"Pasta, Pizza","South Indian, Mughlai, Chinese",2000,[],[],Other,Indiranagar
http://zomato.com/449,Address 449,Restaurant 449,No,No,4.8/5,18,9876543249,JP Nagar,Quick Service Restaurant,"Pasta, Pizza","Mexican, Beverages",400,[],[],Cafes,BTM
http://zomato.com/450,Address 450,Restaurant 450,No,No,4.4/5,2242,9876543250,Indiranagar,Bakery,"Pasta, Pizza",Continental,200,[],[],Dining,Koramangala 5th Block
http://zomato.com/451,Address 451,Restaurant 451,No,Yes,4.6/5,448,9876543251,Indiranagar,Bakery,"Pasta, Pizza",Beverages,800,[],[],Cafes,Jayanagar
http://zomato.com/452,Address 452,Restaurant 452,No,No,4.4/5,1948,9876543252,Koramangala 5th Block,Bakery,"Pasta, Pizza","Continental, Beverages, Italian",2000,[],[],Dining,BTM
http://zomato.com/453,Address 453,Restaurant 453,No,Yes,2.9/5,945,9876543253,Whitefield,Dessert Parlor,"Pasta, Pizza","Chinese, Mexican",400,[],[],Cafes,Indiranagar
http://zomato.com/454,Address 454,Restaurant 454,Yes,Yes,5.0/5,4236,9876543254,BTM,Delivery,"Pasta, Pizza",South Indian,400,[],[],Other,Jayanagar
http://zomato.com/455,Address 455,Restaurant 455,Yes,Yes,2.6/5,1920,9876543255,Marathahalli,Casual Dining,"Pasta, Pizza","North Indian, Italian, Chinese",2000,[],[],Cafes,Marathahalli
http://zomato.com/456,Address 456,Restaurant 456,No,No,2.8/5,2977,9876543256,BTM,Casual Dining,"Pasta, Pizza","North Indian, Beverages",800,[],[],Cafes,Jayanagar
http://zomato.com/457,Address 457,Restaurant 457,No,No,4.5/5,4188,9876543257,Marathahalli,Cafe,"Pasta, Pizza","Beverages, Fast Food, Mughlai",200,[],[],Cafes,Koramangala 5th Block
http://zomato.com/458,Address 458,Restaurant 458,Yes,No,3.8/5,4015,9876543258,Koramangala 5th Block,Cafe,"Pasta, Pizza","Fast Food, Desserts, Mexican",800,[],[],Other,Marathahalli
http://zomato.com/459,Address 459,Restaurant 459,Yes,Yes,4.3/5,238,9876543259,Marathahalli,Buffet,"Pasta, Pizza","Continental, Chinese, Beverages",400,[],[],Cafes,Koramangala 5th Block
http://zomato.com/460,Address 460,Restaurant 460,No,Yes,4.0/5,204,9876543260,Indiranagar,Bakery,"Pasta, Pizza","North Indian, Fast Food",200,[],[],Other,Jayanagar
http://zomato.com/461,Address 461,Restaurant 461,Yes,Yes,3.2/5,2607,9876543261,JP Nagar,Buffet,"Pasta, Pizza",Desserts,3000,[],[],Cafes,Koramangala 5th Block
http://zomato.com/462,Address 462,Restaurant 462,No,Yes,4.2/5,4340,9876543262,Marathahalli,Bakery,"Pasta, Pizza","Continental, Chinese",1000,[],[],Dining,BTM
http://zomato.com/463,Address 463,Restaurant 463,Yes,Yes,4.1/5,4927,9876543263,BTM,Cafe,"Pasta, Pizza","Fast Food, Mexican",600,[],[],Cafes,Koramangala 5th Block
http://zomato.com/464,Address 464,Restaurant 464,No,Yes,2.9/5,3388,9876543264,HSR,Quick Service Restaurant,"Pasta, Pizza",Italian,800,[],[],Dining,Koramangala 5th Block
http://zomato.com/465,Address 465,Restaurant 465,Yes,No,2.5/5,2972,9876543265,Koramangala 5th Block,Delivery,"Pasta, Pizza","Fast Food, Desserts, Mughlai",1500,[],[],Other,JP Nagar
http://zomato.com/466,Address 466,Restaurant 466,No,No,4.3/5,4390,9876543266,Whitefield,Buffet,"Pasta, Pizza","North Indian, Desserts, Mughlai",400,[],[],Other,Marathahalli
http://zomato.com/467,Address 467,Restaurant 467,Yes,No,2.7/5,2687,9876543267,Koramangala 5th Block,Delivery,"Pasta, Pizza",Chinese,200,[],[],Cafes,BTM
http://zomato.com/468,Address 468,Restaurant 468,Yes,No,4.5/5,4951,9876543268,Jayanagar,Delivery,"Pasta, Pizza","Mexican, Continental, Desserts",2000,[],[],Other,Marathahalli
http://zomato.com/469,Address 469,Restaurant 469,No,Yes,3.9/5,4166,9876543269,Koramangala 5th Block,Delivery,"Pasta, Pizza","Continental, Chinese",3000,[],[],Cafes,HSR
http://zomato.com/470,Address 470,Restaurant 470,Yes,Yes,4.0/5,1348,9876543270,Indiranagar,Cafe,"Pasta, Pizza",North Indian,2000,[],[],Other,Marathahalli
http://zomato.com/471,Address 471,Restaurant 471,No,No,3.4/5,4400,9876543271,JP Nagar,Casual Dining,"Pasta, Pizza","Continental, Italian, Fast Food",2000,[],[],Dining,HSR
http://zomato.com/472,Address 472,Restaurant 472,Yes,Yes,3.9/5,816,9876543272,JP Nagar,Cafe,"Pasta, Pizza","Fast Food, Desserts, Mughlai",200,[],[],Other,Jayanagar
http://zomato.com/473,Address 473,Restaurant 473,No,No,NEW,820,9876543273,HSR,Delivery,"Pasta, Pizza","Beverages, Mughlai",1000,[],[],Dining,HSR
http://zomato.com/474,Address 474,Restaurant 474,Yes,No,2.6/5,192,9876543274,Marathahalli,Cafe,"Pasta, Pizza","South Indian, Fast Food, Continental",800,[],[],Cafes,HSR
http://zomato.com/475,Address 475,Restaurant 475,No,No,3.0/5,1776,9876543275,Indiranagar,Delivery,"Pasta, Pizza","Desserts, Fast Food, Mughlai",1500,[],[],Cafes,Whitefield
http://zomato.com/476,Address 476,Restaurant 476,Yes,Yes,3.4/5,3645,9876543276,Jayanagar,Dessert Parlor,"Pasta, Pizza","Italian, North Indian",3000,[],[],Cafes,Jayanagar
http://zomato.com/477,Address 477,Restaurant 477,No,No,2.9/5,4624,9876543277,Indiranagar,Bakery,"Pasta, Pizza",Mexican,2000,[],[],Dining,Marathahalli
http://zomato.com/478,Address 478,Restaurant 478,Yes,No,4.7/5,250,9876543278,Koramangala 5th Block,Casual Dining,"Pasta, Pizza",Mughlai,200,[],[],Cafes,Indiranagar
http://zomato.com/479,Address 479,Restaurant 479,No,No,3.4/5,1788,9876543279,Indiranagar,Dessert Parlor,"Pasta, Pizza","North Indian, South Indian",2000,[],[],Cafes,Koramangala 5th Block
http://zomato.com/480,Address 480,Restaurant 480,No,Yes,4.3/5,3700,9876543280,Indiranagar,Quick Service Restaurant,"Pasta, Pizza","Continental, Mughlai, Fast Food",1000,[],[],Dining,Koramangala 5th Block
http://zomato.com/481,Address 481,Restaurant 481,No,Yes,4.0/5,2463,9876543281,HSR,Cafe,"Pasta, Pizza","Fast Food, South Indian",400,[],[],Other,Whitefield
http://zomato.com/482,Address 482,Restaurant 482,Yes,No,3.5/5,1167,9876543282,Jayanagar,Quick Service Restaurant,"Pasta, Pizza","Desserts, Mexican, Italian",2000,[],[],Cafes,Indiranagar
http://zomato.com/483,Address 483,Restaurant 483,No,Yes,2.5/5,3893,9876543283,Koramangala 5th Block,Buffet,"Pasta, Pizza","Beverages, Desserts, Mughlai",1000,[],[],Other,JP Nagar
http://zomato.com/484,Address 484,Restaurant 484,Yes,Yes,3.4/5,1096,9876543284,Whitefield,Cafe,"Pasta, Pizza",Chinese,800,[],[],Other,HSR
http://zomato.com/485,Address 485,Restaurant 485,No,Yes,2.7/5,2679,9876543285,HSR,Bakery,"Pasta, Pizza","Chinese, Italian, Mexican",3000,[],[],Cafes,BTM
http://zomato.com/486,Address 486,Restaurant 486,Yes,Yes,3.7/5,1847,9876543286,Whitefield,Dessert Parlor,"Pasta, Pizza",Chinese,3000,[],[],Cafes,Jayanagar
http://zomato.com/487,Address 487,Restaurant 487,No,Yes,2.7/5,3904,9876543287,HSR,Bakery,"Pasta, Pizza","Italian, Mughlai, Mexican",2000,[],[],Dining,JP Nagar
http://zomato.com/488,Address 488,Restaurant 488,Yes,Yes,3.9/5,504,9876543288,JP Nagar,Buffet,"Pasta, Pizza",Chinese,1000,[],[],Dining,Indiranagar
http://zomato.com/489,Address 489,Restaurant 489,Yes,Yes,4.0/5,1621,9876543289,BTM,Delivery,"Pasta, Pizza","Mexican, Fast Food, Italian",200,[],[],Cafes,Whitefield
http://zomato.com/490,Address 490,Restaurant 490,No,Yes,4.5/5,2472,9876543290,HSR,Bakery,"Pasta, Pizza",Desserts,200,[],[],Other,Indiranagar
http://zomato.com/491,Address 491,Restaurant 491,Yes,Yes,4.6/5,2546,9876543291,Marathahalli,Bakery,"Pasta, Pizza","Desserts, South Indian, Mughlai",600,[],[],Dining,Whitefield
http://zomato.com/492,Address 492,Restaurant 492,Yes,Yes,2.7/5,1387,9876543292,Indiranagar,Delivery,"Pasta, Pizza",North Indian,1000,[],[],Dining,JP Nagar
http://zomato.com/493,Address 493,Restaurant 493,No,No,NEW,2994,9876543293,JP Nagar,Cafe,"Pasta, Pizza","Continental, North Indian, Mexican",400,[],[],Cafes,JP Nagar
http://zomato.com/494,Address 494,Restaurant 494,Yes,No,4.5/5,3816,9876543294,Jayanagar,Delivery,"Pasta, Pizza","Chinese, South Indian",2000,[],[],Cafes,BTM
http://zomato.com/495,Address 495,Restaurant 495,Yes,Yes,4.5/5,717,9876543295,Whitefield,Dessert Parlor,"Pasta, Pizza",Mexican,1500,[],[],Cafes,Indiranagar
http://zomato.com/496,Address 496,Restaurant 496,Yes,No,3.6/5,3484,9876543296,BTM,Bakery,"Pasta, Pizza","South Indian, Chinese, Mughlai",1500,[],[],Cafes,Indiranagar
http://zomato.com/497,Address 497,Restaurant 497,No,No,3.3/5,4434,9876543297,BTM,Delivery,"Pasta, Pizza",Fast Food,800,[],[],Dining,HSR
http://zomato.com/498,Address 498,Restaurant 498,Yes,Yes,2.7/5,658,9876543298,HSR,Buffet,"Pasta, Pizza","Desserts, Chinese, Beverages",600,[],[],Dining,Koramangala 5th Block
http://zomato.com/499,Address 499,Restaurant 499,No,Yes,4.0/5,4008,9876543299,Indiranagar,Buffet,"Pasta, Pizza","Continental, Fast Food",1000,[],[],Dining,Whitefield
http://zomato.com/500,Address 500,Restaurant 500,Yes,Yes,5.0/5,4524,987654320,Jayanagar,Bakery,"Pasta, Pizza",Continental,400,[],[],Other,Koramangala 5th Block
http://zomato.com/501,Address 501,Restaurant 501,Yes,No,4.1/5,4994,987654321,Marathahalli,Dessert Parlor,"Pasta, Pizza","Fast Food, Beverages, South Indian",600,[],[],Dining,Jayanagar
http://zomato.com/502,Address 502,Restaurant 502,Yes,No,4.1/5,4234,987654322,Jayanagar,Quick Service Restaurant,"Pasta, Pizza","South Indian, Continental",200,[],[],Dining,Jayanagar
http://zomato.com/503,Address 503,Restaurant 503,No,Yes,2.8/5,3764,987654323,Indiranagar,Dessert Parlor,"Pasta, Pizza","Beverages, Italian",800,[],[],Cafes,Indiranagar
http://zomato.com/504,Address 504,Restaurant 504,Yes,Yes,4.6/5,2989,987654324,Marathahalli,Casual Dining,"Pasta, Pizza","Mexican, North Indian",2000,[],[],Dining,JP Nagar
http://zomato.com/505,Address 505,Restaurant 505,Yes,Yes,3.9/5,4637,987654325,Jayanagar,Casual Dining,"Pasta, Pizza","North Indian, Mughlai",2000,[],[],Dining,Jayanagar
http://zomato.com/506,Address 506,Restaurant 506,No,No,3.0/5,2104,987654326,Marathahalli,Casual Dining,"Pasta, Pizza","Fast Food, Continental",2000,[],[],Dining,Jayanagar
http://zomato.com/507,Address 507,Restaurant 507,Yes,No,3.3/5,1255,987654327,HSR,Bakery,"Pasta, Pizza",Chinese,1000,[],[],Cafes,BTM
http://zomato.com/508,Address 508,Restaurant 508,No,No,NEW,2482,987654328,HSR,Buffet,"Pasta, Pizza","Mexican, Fast Food, Desserts",1500,[],[],Dining,Koramangala 5th Block
http://zomato.com/509,Address 509,Restaurant 509,No,No,NEW,383,987654329,Indiranagar,Cafe,"Pasta, Pizza","Mughlai, Italian",400,[],[],Dining,BTM
http://zomato.com/510,Address 510,Restaurant 510,Yes,Yes,3.2/5,2607,9876543210,Indiranagar,Buffet,"Pasta, Pizza",Desserts,2000,[],[],Other,Koramangala 5th Block
http://zomato.com/511,Address 511,Restaurant 511,No,Yes,3.2/5,193,9876543211,Marathahalli,Cafe,"Pasta, Pizza","Continental, North Indian, Fast Food",2000,[],[],Other,HSR
http://zomato.com/512,Address 512,Restaurant 512,Yes,Yes,3.1/5,3807,9876543212,Koramangala 5th Block,Cafe,"Pasta, Pizza","Fast Food, Italian",200,[],[],Other,BTM
http://zomato.com/513,Address 513,Restaurant 513,No,Yes,4.7/5,3719,9876543213,JP Nagar,Buffet,"Pasta, Pizza","South Indian, Beverages, Continental",3000,[],[],Other,HSR
http://zomato.com/514,Address 514,Restaurant 514,No,No,3.0/5,2581,9876543214,BTM,Bakery,"Pasta, Pizza","Mexican, Beverages",600,[],[],Cafes,Jayanagar
http://zomato.com/515,Address 515,Restaurant 515,Yes,No,3.6/5,2565,9876543215,Jayanagar,Dessert Parlor,"Pasta, Pizza",Continental,2000,[],[],Other,Indiranagar
http://zomato.com/516,Address 516,Restaurant 516,No,Yes,2.8/5,2763,9876543216,Jayanagar,Cafe,"Pasta, Pizza",North Indian,800,[],[],Dining,Koramangala 5th Block
http://zomato.com/517,Address 517,Restaurant 517,No,Yes,NEW,2798,9876543217,Koramangala 5th Block,Quick Service Restaurant,"Pasta, Pizza","Mexican, Desserts",600,[],[],Other,Jayanagar
http://zomato.com/518,Address 518,Restaurant 518,No,No,3.7/5,2339,9876543218,Koramangala 5th Block,Buffet,"Pasta, Pizza","Mexican, North Indian, Mughlai",1500,[],[],Cafes,JP Nagar
http://zomato.com/519,Address 519,Restaurant 519,No,Yes,4.3/5,3406,9876543219,Koramangala 5th Block,Buffet,"Pasta, Pizza",Mexican,600,[],[],Other,Koramangala 5th Block
http://zomato.com/520,Address 520,Restaurant 520,No,No,2.9/5,731,9876543220,Whitefield,Casual Dining,"Pasta, Pizza",Chinese,400,[],[],Other,Jayanagar
http://zomato.com/521,Address 521,Restaurant 521,Yes,Yes,2.8/5,2872,9876543221,Whitefield,Dessert Parlor,"Pasta, Pizza",Mughlai,200,[],[],Cafes,HSR
http://zomato.com/522,Address 522,Restaurant 522,No,Yes,4.1/5,3120,9876543222,Marathahalli,Casual Dining,"Pasta, Pizza","North Indian, Italian, Mexican",1000,[],[],Cafes,BTM
http://zomato.com/523,Address 523,Restaurant 523,Yes,Yes,2.7/5,4780,9876543223,Whitefield,Buffet,"Pasta, Pizza","Italian, North Indian, Continental",400,[],[],Cafes,Whitefield
http://zomato.com/524,Address 524,Restaurant 524,No,Yes,NEW,4177,9876543224,HSR,Buffet,"Pasta, Pizza","Mughlai, Continental, Beverages",1500,[],[],Cafes,Koramangala 5th Block
http://zomato.com/525,Address 525,Restaurant 525,Yes,Yes,3.2/5,2604,9876543225,HSR,Cafe,"Pasta, Pizza","Mughlai, Fast Food",800,[],[],Cafes,Whitefield
http://zomato.com/526,Address 526,Restaurant 526,Yes,Yes,4.8/5,2382,9876543226,Indiranagar,Dessert Parlor,"Pasta, Pizza","Chinese, South Indian, Continental",1500,[],[],Cafes,Koramangala 5th Block
http://zomato.com/527,Address 527,Restaurant 527,No,Yes,3.2/5,531,9876543227,BTM,Delivery,"Pasta, Pizza","Chinese, Mughlai, Italian",1500,[],[],Dining,Koramangala 5th Block
http://zomato.com/528,Address 528,Restaurant 528,No,No,3.6/5,4316,9876543228,Marathahalli,Quick Service Restaurant,"Pasta, Pizza","Mughlai, South Indian",600,[],[],Other,BTM
http://zomato.com/529,Address 529,Restaurant 529,No,No,2.7/5,634,9876543229,BTM,Cafe,"Pasta, Pizza","Mughlai, South Indian",800,[],[],Other,HSR
http://zomato.com/530,Address 530,Restaurant 530,Yes,No,2.6/5,1769,9876543230,Jayanagar,Buffet,"Pasta, Pizza",Mexican,400,[],[],Cafes,Marathahalli
http://zomato.com/531,Address 531,Restaurant 531,No,No,NEW,3804,9876543231,JP Nagar,Cafe,"Pasta, Pizza",Italian,1500,[],[],Cafes,Marathahalli
http://zomato.com/532,Address 532,Restaurant 532,Yes,No,2.8/5,2370,9876543232,Indiranagar,Quick Service Restaurant,"Pasta, Pizza","Beverages, South Indian, Chinese",400,[],[],Dining,Whitefield
http://zomato.com/533,Address 533,Restaurant 533,Yes,Yes,3.5/5,2,9876543233,Jayanagar,Buffet,"Pasta, Pizza","South Indian, North Indian, Mughlai",2000,[],[],Dining,Indiranagar
http://zomato.com/534,Address 534,Restaurant 534,Yes,Yes,4.7/5,205,9876543234,Jayanagar,Quick Service Restaurant,"Pasta, Pizza",Continental,2000,[],[],Cafes,Jayanagar
http://zomato.com/535,Address 535,Restaurant 535,No,No,NEW,4135,9876543235,Marathahalli,Delivery,"Pasta, Pizza","Desserts, South Indian",2000,[],[],Dining,Indiranagar
http://zomato.com/536,Address 536,Restaurant 536,No,Yes,4.9/5,2621,9876543236,Koramangala 5th Block,Cafe,"Pasta, Pizza",Beverages,1000,[],[],Dining,Indiranagar
http://zomato.com/537,Address 537,Restaurant 537,Yes,No,4.8/5,4739,9876543237,Koramangala 5th Block,Bakery,"Pasta, Pizza","Chinese, North Indian",600,[],[],Cafes,Marathahalli
http://zomato.com/538,Address 538,Restaurant 538,Yes,No,NEW,2890,9876543238,BTM,Cafe,"Pasta, Pizza","Italian, Continental, South Indian",400,[],[],Cafes,Jayanagar
http://zomato.com/539,Address 539,Restaurant 539,No,Yes,3.2/5,3193,9876543239,Indiranagar,Casual Dining,"Pasta, Pizza",Beverages,2000,[],[],Cafes,Marathahalli
http://zomato.com/540,Address 540,Restaurant 540,Yes,Yes,5.0/5,2666,9876543240,Koramangala 5th Block,Dessert Parlor,"Pasta, Pizza","South Indian, Italian",2000,[],[],Cafes,BTM
http://zomato.com/541,Address 541,Restaurant 541,No,Yes,4.1/5,3306,9876543241,Jayanagar,Dessert Parlor,"Pasta, Pizza","Italian, South Indian, Mexican",800,[],[],Other,BTM
http://zomato.com/542,Address 542,Restaurant 542,Yes,No,3.9/5,897,9876543242,Koramangala 5th Block,Casual Dining,"Pasta, Pizza","Desserts, Fast Food, North Indian",1500,[],[],Other,Marathahalli
http://zomato.com/543,Address 543,Restaurant 543,No,Yes,4.9/5,1085,9876543243,Whitefield,Buffet,"Pasta, Pizza","South Indian, Fast Food",2000,[],[],Cafes,HSR
http://zomato.com/544,Address 544,Restaurant 544,Yes,No,3.4/5,1279,9876543244,Koramangala 5th Block,Dessert Parlor,"Pasta, Pizza","Mughlai, Desserts",1000,[],[],Dining,Marathahalli
http://zomato.com/545,Address 545,Restaurant 545,No,No,2.9/5,670,9876543245,Jayanagar,Quick Service Restaurant,"Pasta, Pizza",Chinese,800,[],[],Cafes,JP Nagar
http://zomato.com/546,Address 546,Restaurant 546,Yes,No,3.1/5,1505,9876543246,BTM,Dessert Parlor,"Pasta, Pizza","North Indian, Mughlai, Beverages",600,[],[],Other,Indiranagar
http://zomato.com/547,Address 547,Restaurant 547,No,Yes,3.9/5,3575,9876543247,Marathahalli,Dessert Parlor,"Pasta, Pizza","Fast Food, Italian, Continental",3000,[],[],Dining,HSR
http://zomato.com/548,Address 548,Restaurant 548,No,Yes,2.8/5,4814,9876543248,Indiranagar,Casual Dining,"Pasta, Pizza","Mughlai, South Indian, Mexican",3000,[],[],Other,HSR
http://zomato.com/549,Address 549,Restaurant 549,Yes,No,4.3/5,1955,9876543249,JP Nagar,Buffet,"Pasta, Pizza",Beverages,1000,[],[],Cafes,Indiranagar
http://zomato.com/550,Address 550,Restaurant 550,Yes,Yes,NEW,249,9876543250,Koramangala 5th Block,Delivery,"Pasta, Pizza","Mexican, Continental",1000,[],[],Other,HSR
http://zomato.com/551,Address 551,Restaurant 551,No,Yes,3.9/5,1892,9876543251,HSR,Dessert Parlor,"Pasta, Pizza","Fast Food, Chinese, South Indian",1000,[],[],Other,Indiranagar
http://zomato.com/552,Address 552,Restaurant 552,Yes,Yes,NEW,3439,9876543252,HSR,Bakery,"Pasta, Pizza",Fast Food,1500,[],[],Other,JP Nagar
http://zomato.com/553,Address 553,Restaurant 553,No,No,3.7/5,1853,9876543253,BTM,Dessert Parlor,"Pasta, Pizza",Beverages,3000,[],[],Dining,Koramangala 5th Block
http://zomato.com/554,Address 554,Restaurant 554,Yes,No,4.9/5,2854,9876543254,Jayanagar,Delivery,"Pasta, Pizza","Continental, Chinese",2000,[],[],Other,HSR
http://zomato.com/555,Address 555,Restaurant 555,No,Yes,4.2/5,1503,9876543255,JP Nagar,Casual Dining,"Pasta, Pizza","Mughlai, North Indian, Fast Food",200,[],[],Dining,Whitefield
http://zomato.com/556,Address 556,Restaurant 556,No,No,3.5/5,3385,9876543256,JP Nagar,Delivery,"Pasta, Pizza","Beverages, North Indian, Desserts",1000,[],[],Cafes,Whitefield
http://zomato.com/557,Address 557,Restaurant 557,No,Yes,3.9/5,3571,9876543257,Whitefield,Casual Dining,"Pasta, Pizza",Fast Food,800,[],[],Cafes,JP Nagar
http://zomato.com/558,Address 558,Restaurant 558,No,Yes,NEW,3792,9876543258,JP Nagar,Quick Service Restaurant,"Pasta, Pizza","Beverages, Mexican, Chinese",3000,[],[],Other,Indiranagar
http://zomato.com/559,Address 559,Restaurant 559,No,Yes,4.5/5,3426,9876543259,HSR,Casual Dining,"Pasta, Pizza","South Indian, Desserts, Chinese",800,[],[],Dining,Whitefield
http://zomato.com/560,Address 560,Restaurant 560,No,Yes,2.6/5,43,9876543260,Marathahalli,Quick Service Restaurant,"Pasta, Pizza","Beverages, Continental",600,[],[],Cafes,JP Nagar
http://zomato.com/561,Address 561,Restaurant 561,Yes,No,3.0/5,3612,9876543261,Jayanagar,Quick Service Restaurant,"Pasta, Pizza","Beverages, North Indian, Chinese",400,[],[],Dining,Marathahalli
http://zomato.com/562,Address 562,Restaurant 562,Yes,No,2.9/5,2618,9876543262,Jayanagar,Casual Dining,"Pasta, Pizza","Chinese, Italian",400,[],[],Dining,Jayanagar
http://zomato.com/563,Address 563,Restaurant 563,Yes,No,4.4/5,4678,9876543263,Koramangala 5th Block,Bakery,"Pasta, Pizza","Chinese, Mexican, Beverages",200,[],[],Other,Whitefield
http://zomato.com/564,Address 564,Restaurant 564,No,Yes,3.0/5,3163,9876543264,Koramangala 5th Block,Cafe,"Pasta, Pizza","South Indian, Mexican, Italian",1500,[],[],Other,BTM
http://zomato.com/565,Address 565,Restaurant 565,No,Yes,4.7/5,1288,9876543265,Koramangala 5th Block,Casual Dining,"Pasta, Pizza","Mexican, Mughlai",2000,[],[],Dining,Jayanagar
http://zomato.com/566,Address 566,Restaurant 566,No,Yes,3.1/5,2942,9876543266,HSR,Dessert Parlor,"Pasta, Pizza","Mughlai, Chinese, Mexican",1500,[],[],Dining,BTM
http://zomato.com/567,Address 567,Restaurant 567,No,No,5.0/5,219,9876543267,HSR,Bakery,"Pasta, Pizza","Mughlai, North Indian, Desserts",2000,[],[],Other,Indiranagar
http://zomato.com/568,Address 568,Restaurant 568,Yes,Yes,2.6/5,1925,9876543268,BTM,Bakery,"Pasta, Pizza","Desserts, Beverages",1000,[],[],Dining,Whitefield
http://zomato.com/569,Address 569,Restaurant 569,Yes,No,NEW,2972,9876543269,HSR,Dessert Parlor,"Pasta, Pizza",Beverages,3000,[],[],Other,JP Nagar
http://zomato.com/570,Address 570,Restaurant 570,No,No,4.8/5,3513,9876543270,HSR,Cafe,"Pasta, Pizza",South Indian,2000,[],[],Dining,Koramangala 5th Block
http://zomato.com/571,Address 571,Restaurant 571,Yes,No,3.7/5,2448,9876543271,HSR,Bakery,"Pasta, Pizza",Beverages,3000,[],[],Other,Whitefield
http://zomato.com/572,Address 572,Restaurant 572,Yes,No,4.1/5,3471,9876543272,HSR,Quick Service Restaurant,"Pasta, Pizza",Chinese,200,[],[],Dining,Whitefield
http://zomato.com/573,Address 573,Restaurant 573,No,No,3.5/5,2774,9876543273,Marathahalli,Cafe,"Pasta, Pizza","Desserts, Chinese",600,[],[],Other,Whitefield
http://zomato.com/574,Address 574,Restaurant 574,Yes,No,4.9/5,990,9876543274,HSR,Buffet,"Pasta, Pizza","Desserts, Italian",600,[],[],Dining,Whitefield
http://zomato.com/575,Address 575,Restaurant 575,No,Yes,3.8/5,2946,9876543275,BTM,Dessert Parlor,"Pasta, Pizza","Mexican, Fast Food, North Indian",400,[],[],Cafes,BTM
http://zomato.com/576,Address 576,Restaurant 576,Yes,Yes,4.5/5,1812,9876543276,JP Nagar,Cafe,"Pasta, Pizza","Fast Food, South Indian, North Indian",600,[],[],Cafes,JP Nagar
http://zomato.com/577,Address 577,Restaurant 577,No,No,4.1/5,4953,9876543277,JP Nagar,Casual Dining,"Pasta, Pizza",Chinese,1000,[],[],Dining,JP Nagar
http://zomato.com/578,Address 578,Restaurant 578,No,No,3.5/5,803,9876543278,Whitefield,Cafe,"Pasta, Pizza",South Indian,800,[],[],Cafes,BTM
http://zomato.com/579,Address 579,Restaurant 579,No,Yes,3.8/5,489,9876543279,Marathahalli,Quick Service Restaurant,"Pasta, Pizza","Continental, North Indian",600,[],[],Dining,Koramangala 5th Block
http://zomato.com/580,Address 580,Restaurant 580,No,No,4.2/5,3556,9876543280,Koramangala 5th Block,Casual Dining,"Pasta, Pizza",Beverages,200,[],[],Dining,JP Nagar
http://zomato.com/581,Address 581,Restaurant 581,Yes,No,3.3/5,1493,9876543281,Indiranagar,Delivery,"Pasta, Pizza","Chinese, Italian, Desserts",1000,[],[],Cafes,JP Nagar
http://zomato.com/582,Address 582,Restaurant 582,No,Yes,4.8/5,3645,9876543282,HSR,Dessert Parlor,"Pasta, Pizza",Italian,600,[],[],Dining,Indiranagar
http://zomato.com/583,Address 583,Restaurant 583,No,No,5.0/5,2891,9876543283,Whitefield,Dessert Parlor,"Pasta, Pizza","North Indian, Mexican, South Indian",1500,[],[],Other,HSR
http://zomato.com/584,Address 584,Restaurant 584,No,No,3.0/5,1705,9876543284,Indiranagar,Cafe,"Pasta, Pizza",Beverages,2000,[],[],Dining,Indiranagar
http://zomato.com/585,Address 585,Restaurant 585,Yes,No,4.7/5,3516,9876543285,BTM,Bakery,"Pasta, Pizza","Chinese, Continental, Fast Food",600,[],[],Dining,HSR
http://zomato.com/586,Address 586,Restaurant 586,No,Yes,2.9/5,3340,9876543286,JP Nagar,Casual Dining,"Pasta, Pizza","North Indian, Chinese",1500,[],[],Cafes,Jayanagar
http://zomato.com/587,Address 587,Restaurant 587,Yes,Yes,4.0/5,53,9876543287,Whitefield,Delivery,"Pasta, Pizza","Beverages, Chinese, Mughlai",1000,[],[],Other,Koramangala 5th Block
http://zomato.com/588,Address 588,Restaurant 588,No,Yes,NEW,2575,9876543288,BTM,Casual Dining,"Pasta, Pizza",South Indian,600,[],[],Dining,HSR
http://zomato.com/589,Address 589,Restaurant 589,Yes,No,4.5/5,3591,9876543289,Whitefield,Dessert Parlor,"Pasta, Pizza","Mexican, Continental, Italian",1500,[],[],Dining,Indiranagar
http://zomato.com/590,Address 590,Restaurant 590,Yes,No,4.9/5,615,9876543290,Jayanagar,Casual Dining,"Pasta, Pizza",Continental,800,[],[],Dining,Koramangala 5th Block
http://zomato.com/591,Address 591,Restaurant 591,No,Yes,5.0/5,954,9876543291,BTM,Delivery,"Pasta, Pizza","Beverages, Chinese, Italian",3000,[],[],Dining,Koramangala 5th Block
